Station,Hour,PM2.5,PM10,CO,NO2,O3,SO2,Temperature,Humidity,Pressure,Wind Speed
Hà Nội: 556 Nguyễn Văn Cừ (KK),0,0.9954030869638343,0.9324401231456333,-0.23626996616250695,-0.13413594903921486,-0.15273057281647917,-0.2858907853542574,-0.05806467811863738,0.4138161661128014,0.08795790445308153,-0.11917095957634118
Hà Nội: 556 Nguyễn Văn Cừ (KK),1,0.9966943082042735,0.9458911667142689,0.09382217620972637,0.10199478871513198,-0.18592492256819457,-0.328784356738544,-0.1500863357912027,0.4438505276232379,0.21348095219250177,-0.22246413639142676
Hà Nội: 556 Nguyễn Văn Cừ (KK),2,0.9996859218410941,0.9498734808233095,0.2934978320823304,-0.37535979816323806,-0.17489574988105008,-0.16164316689788288,-0.1532647849300428,0.3734915000361861,0.2349284620381075,-0.28926044923665967
Hà Nội: 556 Nguyễn Văn Cừ (KK),3,0.999930614878219,0.963491192793229,0.4064122511308671,-0.3762646186030628,-0.2279634034010964,-0.15159427615437998,-0.1838573938220077,0.29790329022299866,0.2662219218346703,-0.4019726446296748
Hà Nội: 556 Nguyễn Văn Cừ (KK),4,0.9986383035511007,0.9668879156486097,0.35246552252603386,-0.17225247275147476,-0.2697344058025999,-0.26836583395860686,-0.17395804071909934,0.36632233895924676,0.26377224613200156,-0.4598781268370605
Hà Nội: 556 Nguyễn Văn Cừ (KK),5,0.9976170050231757,0.9704198712073018,0.2136791320714135,0.047017287333007675,-0.35148187765872085,-0.41492278165275326,-0.22309049828172056,0.2981324132632094,0.299748347186163,-0.33732053771988824
Hà Nội: 556 Nguyễn Văn Cừ (KK),6,0.9972797165392558,0.9690378368277697,0.18694042050912069,0.16158369274475556,-0.4052864350185368,-0.42932832681057304,-0.35698488335307926,0.2631596713489136,0.3028814370407744,-0.15572970872967404
Hà Nội: 556 Nguyễn Văn Cừ (KK),7,1.0,0.9999999999999999,1.0,,-1.0000000000000002,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999998
Hà Nội: 556 Nguyễn Văn Cừ (KK),8,0.99873962823235,0.9686561787354615,-0.04875647065232678,-0.007416205717393896,-0.23131685089176027,-0.4521448675273899,0.00584544712360979,-0.17740208836264088,0.021455851194274064,-0.046606599648282634
Hà Nội: 556 Nguyễn Văn Cừ (KK),9,0.9999169115620414,0.9590824661228287,0.5623198528821785,-1.0000000000000002,0.15977164099653657,0.6734945072661687,-0.46831592758299706,0.6219998857608773,-0.4530353182944806,0.48701364926384755
Hà Nội: 556 Nguyễn Văn Cừ (KK),10,0.9999310013699751,0.951714770490897,0.24588821120243515,0.3693902463422492,-0.28602478305149936,-0.417480281275696,0.006522922103054787,-0.20552362577321967,0.011967193264826563,-0.1514683691171853
Hà Nội: 556 Nguyễn Văn Cừ (KK),11,0.9997310717677802,0.9415847702807079,0.34043222399745865,0.6906564322106551,-0.11073928912695548,-0.4041087867965011,-0.10808705926430863,-0.02971342168954689,0.1176138969697329,-0.3091199801899467
Hà Nội: 556 Nguyễn Văn Cừ (KK),12,0.9971853767322078,0.9458351953010002,0.09106629574811473,0.8216003485821188,-0.006424626740070633,-0.49454760101934103,0.0940694007855568,-0.11491845430241945,0.033557792491902126,-0.14011245364015681
Hà Nội: 556 Nguyễn Văn Cừ (KK),13,0.9999087207438115,0.9355460730908028,0.07345186919932395,0.6865937629103066,-0.011652971212291486,-0.48790554159407495,0.20230521269530105,-0.12282513098981591,0.004372045116016786,-0.16193985627745913
Hà Nội: 556 Nguyễn Văn Cừ (KK),14,0.9992646678647038,0.9644101980710208,0.18507024495478153,0.7092053578014069,-0.08991564247226774,-0.5666039760052723,0.17561355834118197,-0.19645569951650552,0.04506923892495978,-0.3035542589624235
Hà Nội: 556 Nguyễn Văn Cừ (KK),15,0.9997553980068232,0.9494398950694287,0.1627380304646389,0.6772205732314319,-0.2008363991360173,-0.6310122174214478,0.13293297355385714,-0.20426642503270934,0.014685450095066407,0.06730207798703879
Hà Nội: 556 Nguyễn Văn Cừ (KK),16,0.9999150504383878,0.9564618596132136,0.2643348609120928,0.36796177454289514,-0.27820158869662276,-0.6128748710119633,0.030728704660882823,-0.20154756479135646,-0.011392186728300363,0.560089286165416
Hà Nội: 556 Nguyễn Văn Cừ (KK),17,0.9998132189671037,0.9574977222185727,0.3469823746322251,0.2851755708952057,-0.3664769332699042,-0.6006368264125451,0.007235080076590547,-0.20271330930610434,0.06996606969605759,0.6028322983540272
Hà Nội: 556 Nguyễn Văn Cừ (KK),18,0.9401728714997296,0.9214742030462133,0.2124776066977696,-0.01235612056054188,-0.040933518737864,-0.3594900080780793,-0.11549070560919969,-0.07108879505508114,0.20800277905361564,0.54424303428514
Hà Nội: 556 Nguyễn Văn Cừ (KK),19,0.9744663980636232,0.9562739351032298,0.04276730657684043,0.12946951645116364,-0.03821197645308691,-0.4058295079474918,-0.27723874752147537,0.1925338458887833,0.44201877521052446,0.5348596432838261
Hà Nội: 556 Nguyễn Văn Cừ (KK),20,0.9964580537378523,0.9738282200989702,-0.12136571527669889,0.19552518247871595,-0.20087791725420823,-0.35402721520523966,-0.5322223242561183,0.3475256066489897,0.534357353068645,0.6250348284594271
Hà Nội: 556 Nguyễn Văn Cừ (KK),21,0.9933707537707356,0.9540106415516846,-0.2867953917845268,0.27238521484350625,-0.22255005860635904,-0.3079703347218797,-0.5168778203545399,0.39416660353710253,0.4484163035330221,0.44291256144655405
Hà Nội: 556 Nguyễn Văn Cừ (KK),22,0.990696011060843,0.9233236253502722,-0.034505263675956944,0.48319336765380566,-0.24600677852204533,-0.3480926229850276,-0.37430209513883855,0.388565815780279,0.3398168692806698,0.19768347574059805
Hà Nội: 556 Nguyễn Văn Cừ (KK),23,0.9918423846056712,0.9495932032828353,-0.12128644905793248,0.32120942597756724,-0.15458919492609619,-0.1804645969664969,0.006167976585004724,0.2213509995893474,-0.01864864054352447,-0.02902563740363991
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),0,0.9538141828672257,0.8677753377873045,0.17013534965344906,0.807542144175372,,0.3019672576154359,0.023490743288463494,0.034558668193551176,0.06874850181755546,-0.17232005595511438
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),1,0.9438402842051761,0.7511654519487195,0.41233718706296857,0.9421284328059438,,0.17574670587729754,0.044500558990954744,-0.03113681010712366,-0.06699317336789049,-0.07209991176902536
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2,0.9558815185865633,0.778505276927015,0.22194685393784327,0.5955777062097821,,0.127407933834513,-0.10798685127666564,-0.08450434546492766,-0.040804251218785226,0.27212663414186444
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),3,0.9474785158231405,0.8139808757638051,0.798730913762531,0.2583473906746032,,0.1427046901765772,-0.28223712758846653,0.10870884868537312,-0.26671788204408975,-0.24773603201289657
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),4,0.9515391448251005,0.8270031833415932,0.30339574911187345,0.2521417999466941,,0.04539701460743998,-0.320482320075485,0.20110786981890422,-0.34349321414063944,-0.503646747307778
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),5,0.9546713245757218,0.8280236571203626,0.14704263862197758,0.23025770230601894,,-0.0388373290753716,-0.34530539503512675,0.05740594311360138,-0.1357233571281803,-0.6333904518255087
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),6,0.9491099927416702,0.8218652421888537,0.05603128370246146,0.6302107883238816,,-0.01515670745938859,-0.22941712677080062,-0.1277783888945018,-0.19887221349909262,-0.400282475606599
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),7,0.8254705666884281,0.9701881169732683,,-0.9999999999999999,,0.03779304701685214,0.48294483791619625,-0.4371495971326094,-0.1349599902934536,0.012672673210728696
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),8,0.9500402811049078,0.8566907802576463,0.43794174684742565,1.0000000000000002,,-0.12557018952484061,0.1984230405959129,-0.2774658757590076,0.15114197077527525,-0.46406615472670437
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),9,0.9825084771045298,0.9764657430335714,,0.9524552391799836,,-0.1870534641355742,0.5873077230360858,-0.6776953984929287,0.8317705189128781,0.3000722879455793
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10,0.9534722659285834,0.8793082627966632,-0.4645522367931812,0.9339575264034997,,-0.10742632122097974,0.2519862887282201,-0.33645766256925286,0.04732445047552459,-0.07051649626420761
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),11,0.90183280639489,0.8675281295251158,-0.2549585156779688,0.9127180349140183,,-0.054006158427578735,0.2640247374150764,-0.27784950967953015,0.19379086067778356,-0.07319501142811054
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),12,0.7551501735070868,0.5735832805265465,0.5211212500914925,0.8432670177530618,,0.017926499380420742,0.26187058754998194,-0.1907122053968429,0.042830280864059066,-0.23719582105134834
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),13,0.9111940506245889,0.795982502829541,0.6225994406933666,0.10608885349974322,,0.06455455984207455,0.18515697961248834,-0.2321213630178759,0.20417421273898137,0.01692786213059889
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),14,0.8090927975993274,0.5827975360410874,0.2552730864177457,0.6806440626352327,,-0.01294316870936897,0.1011198320160589,-0.15501137754301844,0.14863927025418788,-0.18259271313108036
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),15,0.9573500564795074,0.8039274224243178,0.6555837838857128,0.5504407302047307,,0.03405401647797025,0.01899213268994076,0.012821291464855866,0.5085363934243564,-0.34928713215812063
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),16,0.9615183102057893,0.8463946079031517,-0.49948447964100023,0.8642335081960206,,0.00576060496939073,0.1463474832063716,-0.18275965355672266,0.5935035472501277,-0.14662130024048914
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),17,0.8332104549760366,0.6939668734096902,0.16661141210441996,0.5720770457680607,,-0.017845532433606145,0.04937890943408588,-0.003343412710863056,0.5192224395896236,-0.29189459418398156
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),18,0.8788763381709473,0.7835196210052364,0.2643754404139221,0.4371204041853864,,0.03066864904652359,0.2506034231087483,-0.23098706906861263,0.4805440482405438,0.07498265695632601
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),19,0.9313003777072953,0.8039591856086561,0.30178559029459373,0.7023693656524048,,0.13900281598481243,0.22243271459790587,-0.16362869293915255,0.1710480531642381,-0.040034682432587586
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),20,0.8658315497445311,0.7245923648470469,0.3331722026289809,0.42853752083248875,,0.251133296151577,-0.0012392233787796093,0.10004381579910801,0.1917224169139749,-0.2074821888866446
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),21,0.8948885139445277,0.7955117314576372,0.5398396855490873,0.5182857979224327,,0.35682203840591237,-0.09734761388766429,0.12234307424999488,0.05324050408609689,-0.09512388317271425
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),22,0.9620825791640645,0.900121918869374,0.6796749043048972,0.6803956687106038,,0.4275308205773131,-0.05285435038664637,-0.13471062274066029,0.04646978275034096,0.0010841999575370923
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),23,0.9726655009475758,0.7818038703024218,0.5434533675937779,0.23846822844326962,,0.28667749021339056,0.018345434095095724,-0.11783468898902723,0.09521031522002628,-0.09525893869907294
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),0,0.819165747794835,0.7296542318312914,0.011547535120163394,,-0.11732555041739144,0.2016024344384438,0.04229617841203989,0.1304555877321043,0.14504675622588797,0.0024818511765766138
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),1,0.649711485320283,0.47829158606461347,-0.028072003673032198,,0.19589898213797677,-0.2096454215161006,-0.12529635571687178,0.16119885274688284,0.039518668775765084,0.19534448126100493
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),2,0.8290275304176922,0.7012223332878732,0.042157860931560515,,0.3677640510903506,0.046433332636555254,-0.20108267554297019,0.26849940605673034,0.08962494619347125,0.07297808237990114
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),3,0.7862655122434916,0.6971019341903634,0.08923625929912576,,0.45970264838278413,-0.018498918842013216,-0.09366927410888608,0.36024952927246723,0.08138970570642216,-0.20329941753531483
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),4,0.7066625031384791,0.6910325527827487,0.04284752926994492,,0.06719127744242495,-0.0650969649680803,-0.11892536331124809,0.35007342966964633,0.08277725365903468,-0.21456045220663877
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),5,0.7287063951892208,0.6763874934427094,0.12294429953908002,,0.24578258218904228,0.06704997962748822,0.08276656757168711,0.059218026095870714,-0.026397967738104527,-0.008509636068799235
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),6,0.7735429383717425,0.8461319382581001,0.05378351752735175,,0.3963217721998762,0.012896544230638443,0.10368481183409677,0.14126689328083553,0.09724713176770114,-0.32303159482841354
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),7,0.14059804768191642,0.08487452226729698,0.023601966883348167,,0.4841768333203373,-0.5161158983619021,-0.29377469353100444,-0.04184642361516436,-0.13236712540534987,-0.16998974975657563
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),8,0.8595357218265868,0.8927774284393994,0.02907885932207357,,-0.6759067917670748,0.09753606383757121,-0.2498086768164434,-0.01813546640667409,0.09833842909276994,-0.3979609238565609
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),9,0.7863873593274199,0.6227574773312925,0.39244670487671235,,1.0,-0.18499008120847463,-0.5070425285343023,0.1754199680135128,-0.017355253362520588,-0.1649102045482459
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10,0.41579745679197727,0.2878800876751651,-0.1990564887165263,,0.45561501978129587,-0.2561392487417285,-0.08285591664001035,0.14382111380420376,0.10888535616920934,-0.13343799448154434
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),11,0.4800708252394366,0.06949729488256398,-0.06439286687010135,,0.28706889426204824,-0.36455946731695205,-0.2312236974120062,0.015314986873003346,0.19349713624784226,-0.05381108023924198
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),12,0.20559049578431962,-0.15872479879927986,-0.1657906432473213,,0.2486887357937023,-0.2990487669096774,-0.15486932889658464,0.21990253868937693,-0.04659982364406983,0.3380189060741302
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),13,0.3355425911816556,0.2103605505559073,-0.03913004437837066,,0.09249047528568684,0.049024143015491274,0.001685740148545897,0.08591214038875025,-0.19380196853373663,0.3258887673956375
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),14,0.42721034917230394,0.3496487476934057,-0.0010097571804063609,,-0.08407163858540395,-0.17555641324284332,-0.2724181939848216,0.15141260838731824,0.4109103554470913,0.25630231838567746
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),15,0.3815206286090033,0.25631246390821005,0.07598569664828589,,0.6125902128379216,-0.023435038547051427,-0.13030225173377488,-0.0634700030164376,0.2455370594983702,0.0019385801896398586
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),16,0.36854587408028155,0.585016272636117,-0.07859548964106465,,-0.10873855326781395,-0.185436695854389,-0.4239628250971858,0.360928227024126,0.3768505480949026,0.1199051839921052
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),17,0.4155300344765046,0.5466504149333163,-0.06716735753997961,,0.33748874358056846,-0.35835190330617583,-0.07756328542027796,0.10177485284037964,0.3844197986669364,-0.03959272889241342
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),18,0.633573951473215,0.6181899839130776,0.08599415875712937,,-0.08474216492987882,0.04415958895379263,-0.1886875166681076,0.0005760596601432066,0.4873814646423132,0.18363421274753294
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),19,0.6725210229598739,0.5659533339364429,0.02760902872393175,,-0.20313120548340013,0.09369015565744139,0.14817426716211635,-0.010179045375848234,0.19115315668991542,0.020134593986528077
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),20,0.820072986242465,0.6999038043157269,-0.0053663223710121895,,-0.14158150076056258,-0.027901216935585088,0.1186917420963205,0.08376601495823567,0.344674511819431,-0.03782707457245325
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),21,0.6904593691022831,0.5883616142596849,-0.1422311530979478,,-0.09714655502244011,0.10742469136700056,-0.11972859338711936,0.12212827539799637,0.04704052236532457,-0.09650625920908805
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),22,0.7130539721472299,0.5288419260994732,-0.1326094595384534,,-0.04956231467706643,-0.11999679305100794,-0.020560875040171105,-0.014207867901421247,0.027814778672976877,0.09723092536612334
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),23,0.7317385898463645,0.5913215280862814,-0.10623921158221689,,0.0818738653942398,-0.13367974944904396,0.020832423062738418,0.1320745448516046,0.12190828425377001,0.17897729048990688
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),0,0.973735740586892,0.8781069872134996,-0.2850122767489012,0.5950284111643503,0.33154023237197977,-0.4460645731772225,-0.3157928806566744,0.34841566025761234,0.2039258547640447,0.2619739579601783
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),1,0.9661188269951668,0.8447864559493077,0.05694870742193888,0.49208519969061143,0.20120362822422852,-0.44093665672350546,-0.18156192508880262,0.27665502674211684,0.16085847544045248,-0.04861644404475341
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),2,0.9705313079323228,0.8229802811346395,0.36362597985143746,0.5553051620058411,0.1089730179483391,-0.35555942256925704,-0.09812062870306969,0.33646262329970184,0.09361898697982507,-0.19090308125585245
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),3,0.9729360663488062,0.8728125522073898,0.17976893641001987,0.8110854326527681,0.0691849570335567,-0.3523537367361854,-0.09737330500780297,0.3138731495214691,0.08646445304968611,-0.17057219013288888
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),4,0.9890577258349614,0.932870976761365,-0.03171075816924042,0.6123226655976426,0.15556879358907802,0.1388731669317826,-0.2955875534175426,0.3253399921526769,0.3438367097398144,-0.2827024109362272
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),5,0.9737181827059272,0.879143648247062,-0.13824075941667743,0.8584815262644372,0.149195197995399,-0.4971889587500118,-0.3548240352784083,0.32706581428108317,0.44073150868388705,-0.1847122231153575
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),6,0.9891984819682806,0.9555397211444759,-0.004611521286580031,0.885592761331443,0.06547501183993135,-0.544853622891092,-0.4634369610576731,0.2240726862603001,0.474741778484751,-0.21045826071542065
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),7,0.9999675614360075,0.9611125616113191,0.6840322392467655,1.0,-0.21757555867714454,-0.5808922216018382,-0.436842436531682,-0.11831718232559724,0.15602336278073628,-0.3875974689886433
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),8,0.8347396723888906,0.7351201749206985,0.2415285550639623,0.7388060765035104,0.161216879894287,-0.25210664982076814,-0.4664902021467111,0.01572145965320259,0.6441320599824195,-0.31482093546937234
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),9,0.9999200631261936,0.8366910078948524,0.9000313217393608,0.8257062031080752,-0.3618984395902459,-0.4106445006066368,-0.5028852598936593,0.5180985453371201,0.18688036773471609,0.6000397941673503
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),10,0.9900468805774163,0.9195062367749097,0.4332694721961309,0.8049870850618653,0.03265900023458433,-0.09790719974710964,0.08106399709029727,-0.2397920191053147,0.1930571609280949,-0.25294084314617465
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),11,0.991148682223141,0.9109803302872947,0.3721089734302939,0.7164956473788593,0.1553232559543567,-0.019625727033827593,0.05984624721274398,-0.2623608793324167,0.20731030463467412,-0.19467505230455562
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),12,0.9969439782397165,0.9211802535291731,0.15357136361423437,0.8429443393072925,0.2258325936725327,-0.09003769231371686,0.08745339133241886,-0.26186506445231844,0.13075729616361773,-0.012747181006406592
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),13,0.9986400006315926,0.9219858709727297,-0.07668754456184924,0.7885090967570618,0.39515117688399937,-0.05204275317738667,0.21926182566936855,-0.28534624400952174,-0.01727869519914372,-0.0011328253562084196
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),14,0.9996231059713668,0.9054367391635796,-0.3109607689977981,0.8749558252748517,0.23005255731741495,-0.23483597974664108,0.17636229270886855,-0.20507059195110933,0.015551433557917632,-0.08212845788166197
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),15,0.9588778707826419,0.8986799074557477,-0.2900952085346875,0.8109321144258288,0.3532221940541658,-0.10029194141590703,0.13180220265611506,-0.11852893972033005,-0.01648740615815733,-0.02709032060968024
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),16,0.9891986984845103,0.9067819058554543,-0.02440864530212098,0.9035727454662438,0.21584626673540216,-0.2055228561652226,-0.07642589128748298,-0.004829892598861819,0.20234012425131345,0.4781430948645871
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),17,0.9982235870223981,0.9144629722306576,-0.01798251912275341,0.8196004287409897,0.20864336553078786,-0.30091148351712316,-0.2167349614848415,0.0769262459072302,0.3446970280673646,0.583701133531464
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),18,0.9966229118831802,0.9210348416602997,0.009890977509510042,0.7728932108008953,0.18150952201020662,-0.3943356720694091,-0.24743761514417975,0.040259726351035606,0.4681252289031652,0.43243757557664925
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),19,0.9952402337221595,0.9262937111801249,-0.0593398952505351,0.7251727083039432,0.1527832716847244,-0.30028055096458817,-0.2822943869120923,0.20846514605118668,0.5569495116024087,0.4457554508773655
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),20,0.995843146135561,0.9219541564435152,-0.3294893635564722,0.38770701360557674,0.14970894273942445,-0.22465853346498646,-0.3496379775615397,0.12440845808345984,0.5402304924173525,0.5810787339534151
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21,0.9951183502345191,0.9134183095933598,-0.39192189080787415,0.5101527649510103,0.3410320170693468,-0.20363268785784522,-0.4449644086071536,-0.018905651203204615,0.4366130838690387,0.6623307701012171
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),22,0.9443080908539335,0.8889835671971797,-0.28230782914953895,0.39618384831825837,0.5849133320964248,-0.05190161854592888,-0.36123165665290785,-0.022033194284061003,0.255678759016722,0.5421074384082976
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),23,0.9593732427151619,0.8852928350422877,-0.32292257169766136,0.31999128146513783,0.44703720733456936,-0.2158121950895024,-0.3662757616138707,0.014959737030695662,0.2099542739950071,0.3774118734076889
