Station,Hour,PM2.5,PM10,CO,NO2,O3,SO2,Temperature,Humidity,Pressure,Wind Speed
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),1,0.9631515488313651,0.8541882026795824,0.30219861051428426,0.6762769508402049,-0.3373836572476106,0.36812044286222284,0.17072382294567517,0.2284232359381986,-0.10255164745099632,-0.32242735999797667
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),2,0.8623407402703915,0.6981754750883681,0.08676235374714979,0.6484812175682908,-0.1698891327437429,0.6309386943217378,-0.010923296324736265,0.12904483093746247,0.029206644439937913,-0.3442998564153313
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),3,0.8996106948646415,0.7758143141802207,0.13863057791519004,0.5615423550637757,-0.013073684002866648,0.5815499630273953,-0.08423152737624102,0.10088350723220688,0.03642560871068201,-0.2764141665475934
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),4,0.9201284055608602,0.7799280203039723,0.06157536883692835,0.5880066790470007,-0.3175697063572158,0.48853401097708343,-0.18948631764460633,0.18737376442554857,0.0628519168702393,-0.38804381740478866
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),5,0.9175748923889233,0.7807508729312642,0.15570944614733231,0.600123194101862,-0.3324906429654771,0.5668141336292071,-0.25848522705501426,0.2795109371042386,0.2041059152247416,-0.44411189284267294
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),6,0.909336249776592,0.771056147172111,0.34680166609570917,0.4348261297852642,-0.395064549094093,0.445022872229949,-0.3098915703668342,0.45678477680718443,0.1700069988159349,-0.5197647519361637
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),7,1.0000000000000007,1.000000000000001,-1.0,,,1.0000000000000002,-0.9999999999999994,1.0,1.0,0.9999999999999999
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),8,0.885032521086571,0.728416771510884,0.05760318737728007,0.4101379396742009,-0.2687105451520564,0.4720137996295259,-0.11802214620151262,0.04280997832829235,0.08683181618512784,-0.2963097633926684
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),9,0.9999269708199828,0.9680244622306344,0.5344423621370716,0.3386248671112954,-0.7297731155805732,0.659044943612323,-0.7101836687804628,0.5452542324273704,-0.13890584158609845,-0.030646054292393057
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),10,0.9608528941521722,0.8507160603399913,0.010412779583927534,0.6951784724636926,0.13767324243797122,0.41305753420835,0.21661757140964852,-0.20341972785586093,-0.12587301073995305,-0.17791601708405735
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),11,0.9696517285524272,0.8716332816023075,0.26088951637246516,0.8038639250563664,0.0958667176039365,0.23645138194878149,0.2714942952916519,-0.16921948736650816,-0.10950886176856683,-0.048224609653260246
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),12,0.9808173824487688,0.9116088971380115,-0.11671784336902934,0.7067603937877366,0.01294135662553171,0.43357553107673363,0.24893807524712655,-0.22584186315753768,-0.04513787231205259,-0.31894771924551857
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),13,0.9501470372664099,0.8304347361609087,0.0747438080501267,0.5152007840154952,-0.007567560419469766,0.20261655588314573,0.2884365272500523,-0.09103478296776715,-0.09466106694536935,-0.42890064579518933
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),14,0.9490784908938289,0.8275720197401646,0.010404202188018187,0.6787030344671227,0.130322358916922,0.01295194798396325,-0.20403336997454558,0.09120797812918753,0.2046632535187791,-0.30533624240838564
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),15,0.9315662778501763,0.8140595380692083,-0.1672263975170653,0.6972580422039598,0.16106142999010423,-0.005321954817702268,-0.3200770296726867,0.10246562125091399,0.2587984047888389,0.35864780713165284
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),16,0.9047669566205725,0.8131095003759896,-0.13796870361375127,0.6968472173537917,0.30703947215046834,-0.04407776474645797,-0.42793693024357515,-0.010936902683833082,0.24869867084287664,0.2998323889600782
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),17,0.9266700946344899,0.8286585544586673,-0.06279642089566602,0.608197179289426,0.20247979398404684,0.30707978043530915,-0.5096598201963044,-0.16061522625066763,0.32028392275108925,0.4423562599965415
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),18,0.9126095374948737,0.8368999750785938,0.028536335679383303,0.5684878899857829,0.057156154635940704,0.2511190380501079,-0.5212817754841662,-0.16591089886522611,0.31858417980851234,0.6409389788006283
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),19,0.9152675473539842,0.8548749768011512,-0.06946992760719051,0.615926655920455,-0.21354902000853362,0.25473331525521925,-0.26820366256086264,-0.05627053082246402,0.14116682810993209,0.5114424616161558
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),20,0.9451667766020723,0.7971240560881876,-0.030843377294536,0.7381526922155838,-0.34346543811752966,0.21290857260198304,-0.047598565158253336,0.2959166662781972,-0.06207893655451924,0.5374359102247107
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21,0.9538106765999974,0.7603253321287933,0.1886763789101517,0.804519771949424,-0.44813016265009475,0.5746332778315653,-0.005229453458712411,0.2901839255442779,-0.1308625920373585,0.2968416830524037
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),22,0.9280352545447758,0.7141424084405797,0.2622079763151781,0.7017213063645544,-0.4038889550616361,0.4742445942105667,0.09351378523525472,0.4227671717618263,-0.28552224500656453,0.08645538102690573
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),23,0.952612018036081,0.8278840255485417,0.47140770018128697,0.6167791469085359,-0.4920270239837253,0.5100355679607677,0.2625243591264824,0.4082648522707477,-0.41861727749319055,-0.1424671623058456
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),0,0.9862078950419786,,0.21549937895634735,0.2956027710539205,0.03329543839615347,0.27103433365677015,0.43413729361235276,-0.4505838184564564,-0.4912443835578459,-0.07297906633035812
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),1,0.988656811400552,,0.22400350965631077,0.43505918000999155,-0.12948942465668117,0.4186540991164874,0.3789131222752774,-0.3251852692736756,-0.40817887904409267,0.005261024732861645
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),2,0.9895981645335034,,0.026138006093200893,0.3981883409632929,-0.10758201517417572,0.2965681841146392,0.08361908174623355,-0.14456364552963646,-0.2354593338826298,-0.05292548216599918
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),3,0.9916246730710624,,0.08113072853291763,0.6653476204654759,-0.05518368892733844,0.2866808637375649,0.11627484062879084,-0.019827870626272993,-0.2660333620726451,0.020013125197590124
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),4,0.9946584261552724,,0.0013464300370517567,0.42835917423784353,-0.2031473312298745,0.26307251227995093,0.03318170424877338,0.06958944081052554,-0.19614845803505637,-0.0793202037524335
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),5,0.9922093892547897,,-0.14189452143384643,0.6424297033349561,-0.23953962128134243,0.24858318714538438,-0.1585706131062935,0.2085912537902938,-0.017608476580044014,0.05500290441220598
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),6,0.9847696634170723,,-0.25325200361736444,0.6563602476582808,-0.31602591895654286,0.04554753295809233,-0.18903376573710734,0.2721566632893986,-0.02318370800790312,0.015520073798415303
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),7,1.0000000000000002,,-1.0,1.0000000000000004,-1.0000000000000002,,-1.0,1.0,-1.0,-1.0
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),8,0.9485934363075821,,-0.25509650323035965,0.6765411293898569,-0.23917923522761947,-0.12995184623427852,0.023562824635230344,-0.08464235138650521,0.11983842625987015,-0.1307527144624279
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),9,0.9922697189977895,,-0.41454377534994813,-0.01873270342624086,-0.3960664037070445,-1.0000000000000002,-0.5829119586195103,0.12874789421601596,-0.03962276538709042,0.2705990510861801
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),10,0.9433992410022423,,-0.18289601811041895,0.4553231982312216,-0.24301351467006757,-0.16176814459925512,0.15550098593159015,-0.3991269873524716,0.018581945105430202,-0.1091749253501587
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),11,0.9521496804593493,,-0.28690704605967127,0.461204539804217,-0.11208596374156647,-0.49233956258242484,0.20522936822426063,-0.40362332580450033,0.03209857672674768,-0.06217714441623755
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),12,0.9632974787638984,,-0.2884390071096262,0.45751696859924124,-0.10155176331926473,-0.4081279223001049,0.30872441241201415,-0.47863670626173427,0.020819350512763304,-0.002356014318465659
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),13,0.9753979985637633,,-0.27568527368001067,0.5484992323671706,0.0038408181726468722,-0.363347054085369,0.29957080212335296,-0.374795087320578,0.039881436116777455,0.08007940303777465
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),14,0.990927218344514,,-0.29669173440051827,0.33990413623171567,-0.012752594226243287,-0.2084248316307142,-0.023229769058796746,-0.10206212139265727,0.24812940845470352,-0.01636026326093691
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),15,0.9958472452716363,,-0.29668460188472817,0.30732255707939776,-0.019032196289636816,-0.2427214715378848,-0.1000260191226022,-0.05346525858604907,0.1958130925875181,0.020649172631530932
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),16,0.9963676569877634,,-0.2735643051611379,0.2773529064735485,-0.030225408924319002,0.13989330300645475,-0.18122289754765658,-0.02170544368583203,0.2366887915850599,0.13846201229781666
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),17,0.9940541365835744,,-0.24081400900334127,0.4982912786251115,0.038397497701301395,-0.3760327985766492,-0.43481048621269447,0.2696083230313578,0.3400513813607661,0.4072413380634298
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),18,0.9902061738631449,,-0.14267753277030823,0.286505388330294,-0.12030102632917336,-0.36621794337837804,-0.4502204296745478,0.18607788269901668,0.35680719093573476,0.684825887856991
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),19,0.9900949606277534,,-0.10432461972308045,0.24829360041915755,-0.18236247213430443,-0.23649195651566224,-0.39842714834193355,0.24208370417822284,0.32871787411872483,0.6328843043916625
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20,0.9888244568415634,,-0.17619451912048337,0.15863954181092582,-0.033597247059038444,-0.40065120148702366,-0.3020348904855233,0.007983236640178597,0.2117109391034023,0.626079498951822
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),21,0.9915404766671828,,-0.16666685321992886,0.10158191490293945,0.1191936534558992,-0.2143235261330689,-0.12258038461188844,-0.1280650598977507,-0.02412890126501604,0.6033230813326173
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),22,0.9896990048599923,,-0.006821308679345605,0.22414576949614923,0.11579393371066046,-0.016456940935015617,0.19412447155324464,-0.3114379962257377,-0.342223608840596,0.23313960550686955
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),23,0.98264747195322,,0.21329756720858967,0.6023968977603407,0.05628606060786582,0.14936804986950886,0.43104318920565354,-0.38518194063372696,-0.5528216270829666,-0.08635263704864328
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",0,0.8827964912729059,0.9948584287981751,-0.11796293977160881,0.2576651174710339,-0.22363347125868227,0.4211217793317485,-0.05614518543095769,0.14849867259335064,0.14246392507950048,-0.1362075087588992
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",1,0.8678551285790597,0.9959458849321925,-0.09171086864182186,0.2628099970009541,-0.0867955197886553,0.46418539923526675,-0.11383357017947478,0.20494441783118397,0.03181962862127516,-0.31038575528929213
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",2,0.8857320127033782,0.9886452171475476,-0.2233839935710136,0.27862958172591035,0.11919253957859037,0.4439390557147344,-0.2569860693503529,0.4443759916933042,-0.06908345626245058,-0.1990103698715609
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",3,0.918690069080932,0.9901982019799869,-0.21307699341661074,0.32447670328307754,-0.0508510428765532,0.5312641430519807,-0.25489252249154054,0.37046076078166845,-0.10759865687192237,-0.332415564615104
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",4,0.9225790544520311,0.9943129017570804,-0.27234568828985317,0.4367687784741067,0.07799209001140789,0.23180915933212645,-0.19790758629376276,0.2875662462437061,-0.031204212701945302,-0.5630585276786207
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",5,0.9366400834541169,0.997910520481871,0.00990188986023517,0.39004219049342703,0.27851182214496684,0.42954813396951397,-0.3590414756479222,0.46762814141552306,-0.017632281108088645,-0.5694812818406241
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",6,0.9425173644348259,0.9996073137038105,-0.48635187365090105,0.34033660991320275,0.3026315258481508,0.3725364332861532,-0.29647461599001,0.49437854104658624,-0.11468853659811412,-0.4050126327732385
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",7,0.9260462578381966,0.9997645929604877,-0.4299280551318233,0.22292568472057955,-0.04571942417849855,0.47432974863825483,-0.1442257917071594,0.34604639686596694,-0.25102565299468754,-0.2890284667181582
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",8,0.9908099118208985,0.999308200208065,0.7863236004093482,0.8413925514917528,0.27907444306074686,0.6902728161663187,0.6860465116279074,-0.38117351680537,0.22127966770344645,-0.34653682124801616
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",9,0.9506328800905498,0.9952453428160745,-0.6855101764286647,0.5037214919220266,-0.4426144750734754,0.1650480834954431,0.12890336135270072,-0.019550738727716815,0.08645553187644263,-0.14410511688869634
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10,0.9504100538165982,0.941020410775161,-0.24521013704907782,0.15043805029200275,0.36232382345996283,0.2259257574484328,0.09833128411711872,-0.056787305511491096,0.08412075330479554,-0.21319886626040163
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",11,0.8719217961720404,0.9842190506767872,-0.3069959601872011,-0.02616374445338453,0.0448547198469367,0.18603286980045383,0.12415205718861404,-0.08680297968204331,0.04772310842560065,0.08063777197380581
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",12,0.793001418783412,0.9926943232161851,-0.24461636572658307,0.03135846718681791,0.052106390888145206,0.06472820436188864,0.21690594997979937,-0.23694909854024027,0.19639854136304713,-0.04855161046554618
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",13,0.6794658984111543,0.9993918547303979,-0.17288268160514794,0.278977074764301,0.014180121906893512,-0.0887100728172185,0.33019204940308805,-0.35784947943966716,0.309644874290042,-0.15793883593602606
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",14,0.7452865160303925,0.9618098540491183,-0.05621289724402744,0.2664620806204296,0.21827122881779001,-0.027363829535434307,0.418049147764073,-0.4589794105943579,0.5148262771391274,-0.3755770655042746
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",15,0.4435037875892172,0.6774533893696254,0.11557172241901324,0.24917196087932425,0.869960785456946,-0.07105124895063201,0.3800098544551928,-0.32785634208889214,0.3375830203153921,-0.16228086088435834
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",16,0.884722164364181,0.9945579528856806,0.21852889600179506,0.13603838659957593,-0.20419064093275116,-0.44734408899204553,0.18910982115956024,-0.22442142777159707,0.5911824605385952,0.005429645035489897
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",17,0.9056221073014893,0.999122304290636,0.08517171182167772,0.04519301381159667,-0.2717303646722103,-0.49143769799792986,0.20763644017427277,-0.3158304407016205,0.5951396269055096,0.006850686846483595
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",18,0.8150027396381223,0.9997384743235166,0.3338752429745576,0.08662391101871486,-0.16015268488474427,-0.24512129938087646,-0.02799659798531869,-0.2455968661589408,0.69741727165631,0.09706164967421033
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",19,0.7486579087059778,0.9618570167349689,0.5675621413023367,0.051493202136702575,-0.38323903987678054,-0.039654057237102754,0.10053718834060915,-0.014568673933990214,0.40153355770478416,-0.16784676873222643
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",20,0.83271340241061,0.9997016736348364,0.23433944611378665,0.2072909061584463,-0.15731058272575554,0.23886327680063235,0.10733648560220352,-0.05919221902734854,0.19603028384314003,-0.13598149140403726
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",21,0.8617468346658764,0.9995767577152822,0.22983915024194618,0.3295379751821213,-0.3727669971318913,0.3133269370961048,0.14772881311095418,-0.1353048691953616,0.19790189228902688,-0.11322717981703724
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",22,0.8937280165983613,0.992752327379263,0.08371530297015668,0.20732106081148297,-0.22107285977169217,0.3191303274683459,0.08254097646910087,-0.1636592690116443,0.023968749435683064,0.11074641524051128
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",23,0.8612630592717222,0.9659581963869514,0.19939425977256062,0.10193444936567081,-0.17152263622929717,0.4341307627916678,-0.15626402821607305,0.09620705029556702,0.16536706461244594,0.07321553046273141
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),0,0.9480971473179252,0.9393268758862227,0.4574734780494702,-0.34895370525678576,,,-0.21986864906552125,0.19078224848145517,-0.034831888177509054,0.00700981101392923
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),1,0.954004578326595,0.9790395766552453,0.515134877726316,-0.12933364113433976,,,-0.42536694197511254,0.4631607565028684,0.006689464943355486,-0.27213749548501115
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),2,0.9760844836519171,0.8911691214079877,0.5515859830164768,0.09033271727234118,,,-0.47209056081148304,0.4610348272708778,0.06977994196858552,-0.2543896424401999
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),3,0.9730961077791179,0.8547276568391344,0.45709209551619523,0.28513102501189264,,,-0.37509324752813594,0.4163142054232144,0.1853021709262256,-0.3330517146340259
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),4,0.974408457121622,0.9333665185470943,0.4031737311411487,0.14138763060831788,,,-0.35889281740922246,0.39432729452663495,0.14354650238709873,-0.44537342369445715
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),5,0.977378165492517,0.964438206306898,0.3634539155606904,0.3515031575794956,,,-0.40796624594706343,0.3810256871522274,0.020249725542934673,-0.5499139527868411
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),6,0.9785159939521236,0.9774244958690823,0.3558348351674328,0.24844958347007642,,,-0.367291829958231,0.3192195509676734,-0.052470913160620095,-0.4286913330364229
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),7,-0.9999999999999999,,1.0000000000000009,-0.9999999999999998,,,-1.0,1.0,,1.0
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),8,0.9770738570340503,0.9625755111175553,0.3800356576273956,0.3291049901005523,,,-0.038673667825083434,0.09489276945959187,-0.22440487440722434,-0.45889505188032553
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),9,1.0,0.9999999999999998,,,,,0.9999999999999998,-1.0,1.0,1.0
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10,0.968389486813327,0.9809041437421677,0.33055966700717937,0.26507624636888216,,,-0.24038623824113425,0.25994695352616065,-0.20436798293493647,0.31939430133708524
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),11,0.9826860343903467,0.9773143888915065,0.383822560102911,0.16871243308361406,,,-0.13701938586620782,0.14680863143812012,-0.1236499514977807,0.47363561628337053
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),12,0.9611693352151067,0.9622545721763544,0.4254013684528272,0.3661742642148927,,,-0.21267022715157213,0.2800423120551427,-0.2259342795557138,0.2515000949389734
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),13,0.8895711829182312,0.9690123329689146,0.4572908046610679,0.5508315577491878,,,-0.2027482005529196,0.17614070295323028,-0.08596467799246699,0.2683341904579058
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),14,0.8389060257406893,0.9667189295427859,0.43861160400419424,0.7186900162811402,,,-0.2758398228640926,0.18741725166174864,-0.005025902187463389,-0.12193939221462807
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),15,0.8156630584815998,0.9221587737655731,0.42340028341586494,0.6823285508826205,,,-0.22567044144586254,0.17099092729194704,-0.054190124662520774,-0.25098803930621383
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),16,0.7881185103399525,0.9194960239958161,0.2746698931800176,0.654230283316086,,,-0.2673490182636375,0.12674556765681014,-0.07507301413877294,-0.1990506368653771
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),17,0.7392594132135669,0.9464449003726934,0.39934752734400103,0.6037297791249155,,,-0.2516480379708154,0.3023981586586698,0.01225831206890371,-0.21114071519397704
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),18,0.689870032053129,0.9078790759528917,0.4532020533064699,0.8493521738352653,,,-0.38895940833701054,0.5181686574018247,-0.13761896626077816,-0.098826741652909
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),19,0.7412242606613725,0.9523477509805612,0.48443683710506086,0.8077856161813859,,,-0.2712419443467083,0.2733267352656625,0.001536991955395655,-0.2825253604185215
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),20,0.8252753152262698,0.9749352858961582,0.5186081070654522,0.7339547328868986,,,-0.33985254656104497,0.38026383039569855,-0.04275220124196945,-0.0750331796825807
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),21,0.8565953674330166,0.9641141698728147,0.6107865747995754,0.11415829294604711,,,-0.3839164369294369,0.2948222606965749,-0.05745130376224291,0.10149350284453726
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),22,0.8954559392366076,0.9652978032091711,0.5965750659106601,-0.07131517776677554,,,-0.47009490905882395,0.3468126719765428,-0.1426965728107407,0.16556183868342875
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),23,0.9244785568532197,0.9416616847153365,0.5005995537230539,-0.15274510935069488,,,-0.3985878783049193,0.3562584740686332,-0.010219389194667554,0.17547197357331915
