date,location,NO2,SO2,CO,O3,CH4,HCHO,AER_AI,AER_LH,CLOUD
2025-04-01,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,6.481399095066349e-05,2.8559018803249863e-05,0.06997517806056051,0.12403083065065278,,0.0003213424516898381,-0.42813883019817756,1121.760400738907,0.11434512243647375
2025-04-01,Hà Nội: 556 Nguyễn Văn Cừ,6.853168603062037e-05,1.5857967475046962e-05,0.06866943794633878,0.12387253457467175,,0.00034574707594631015,-0.42430400028958615,946.9293004155617,0.09750882215026808
2025-04-01,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,5.8988912191844844e-05,3.3929477241915766e-05,0.07123449015219505,0.12397378440357569,,0.00030536051489930897,-0.41862428254556894,1249.6177321522835,0.1341080386809323
2025-04-01,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,0.00013319757332064895,-2.6225337898780425e-05,0.030556033804770608,0.11152338692889086,,0.0003758904545816847,-0.8762638582843849,,0.7824194038434142
2025-04-01,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),8.460392126372284e-05,,0.028791848169443107,0.11215723708425653,,0.00044396541452694163,-0.7125318189722809,,0.9269241372350865
2025-04-01,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,,,0.043202906388437275,0.1207838481713569,,,-0.9953230988340188,,0.9280507339598341
2025-04-01,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,4.051941702087405e-05,6.779078863048866e-05,0.06790847061989545,0.12357100798783324,,0.00023033711881906204,-0.11652837164354474,1514.3580377159947,0.5481700742366566
2025-04-01,Phú Thọ: đường Hùng Vương - Tp Việt Trì,4.2776377088682306e-05,2.1500402644687703e-05,0.07038751536167352,0.12316163881756355,,0.00025844914738932417,-0.4927601297254308,,0.2862107920241556
2025-04-01,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,4.097025798365962e-05,5.322451149424343e-06,0.06619662544764793,0.12379543902256464,,0.000277083333984674,-0.3290167528405604,1196.1460983206855,0.23934717414949233
2025-04-01,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,8.042432825173957e-05,1.8043662128979534e-05,0.07078337394079436,0.12370488553012465,,0.00029290014466751356,-0.28307941365108336,855.9741459809868,0.2290478878427239
2025-04-01,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,,,,0.11105289147554852,,,-0.24226631019668693,,0.9907096474697155
2025-04-01,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",,,0.027423566563877365,0.1117616647774396,,,-0.4784632744631793,,0.9729585346809615
2025-04-01,Quảng Bình: Khu kinh tế Hòn La,6.804725909371303e-05,-6.595664932079433e-05,0.07096020368131853,0.1215826513577923,,0.0002387006722554543,0.8845603888835845,,0.4393573992928307
2025-04-02,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,0.0001083056525168587,4.6403937518089334e-05,0.07424044364309006,0.12000613121501719,,0.00037116463049733,-0.45751628655534493,,0.24520151002335439
2025-04-02,Hà Nội: 556 Nguyễn Văn Cừ,0.00010619974454510849,1.198707622629851e-05,0.0713924337021919,0.11996950872087621,,0.00036065208129767816,-0.45646905686280853,,0.22618499199298517
2025-04-02,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,9.537860395240407e-05,7.463129928383305e-05,0.07293516525221021,0.1200260723085622,,0.0003521459207404183,-0.4120484091935206,,0.26049143151487497
2025-04-02,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,4.845029403818571e-05,-2.980173613775963e-05,0.03374585486615936,0.11333172896192563,,0.00015182583057185054,-1.3851993636438653,,0.270980166666181
2025-04-02,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),4.593675586346355e-05,-5.490622769601755e-05,0.03413345720007653,0.11286588990556379,,0.00014706701316906636,-1.727375251676521,,0.43862335387224083
2025-04-02,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,,,,0.11807787083525487,,,0.3414603878752076,,1.0000000001342677
2025-04-02,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,7.952468062889917e-05,-9.344172515763473e-05,0.06646852617205457,0.12013702435665612,,0.00031655689159365504,-0.5082724800204742,2431.2042009511897,0.23340428603799313
2025-04-02,Phú Thọ: đường Hùng Vương - Tp Việt Trì,4.932600971501346e-05,3.503412767149348e-05,0.07077758637195175,0.12027970975024889,,0.00025838521052388595,-0.5747481894346985,,0.2998203093650532
2025-04-02,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,8.38386432961445e-05,-1.3591962840723013e-05,0.06983994802601219,0.11979856357769851,,0.0003301113220048367,-0.296037783923969,,0.1817507704183105
2025-04-02,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,0.0001661956686360966,7.399218100435135e-05,0.06728402811458246,0.12068495189822057,,0.0002717994953956498,-0.6875526756417324,1065.9503763970467,0.32384034225091013
2025-04-02,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,,,0.030763945436226185,0.11145940730535385,,0.0005542738233898646,-1.4554149164377685,,0.7680861423381335
2025-04-02,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",5.206227941125115e-05,7.59440244874382e-05,0.03422547471554907,0.11209010283521832,,0.00017542893515652612,-1.4213554508418924,,0.5541679935646231
2025-04-02,Quảng Bình: Khu kinh tế Hòn La,4.151638014218198e-05,2.1592458233718626e-07,0.060814914012495384,0.12153547166393255,,0.00014743635688545254,-0.08388968263937707,,0.7091660221078795
2025-04-03,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,0.00010604888609206577,4.780843800599684e-05,0.07913723724472968,0.12251724893749032,,0.0002940490528312588,0.875975511555846,,0.20324017402248473
2025-04-03,Hà Nội: 556 Nguyễn Văn Cừ,9.238891647966771e-05,1.8546487278204618e-05,0.0789824457947032,0.12264331464578614,,0.0003373182671036772,0.8334720730952548,,0.19858537417829822
2025-04-03,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,0.00011309932096192626,7.263580540992984e-06,0.08008663371213587,0.12233177342040003,,0.00025632998474711324,0.8687756797379288,,0.20833335221398086
2025-04-03,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,3.3784180161586334e-05,-0.0001722409207999214,0.03067321361224853,0.11654706703137128,,0.0004024032749747298,-0.8270783187235414,,0.3094834822865807
2025-04-03,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),2.8721918260674192e-05,-0.00011445792364243546,0.029329640118409765,0.1165530797545497,,0.0003242062908743848,-0.9476901204802123,,0.26512341800408856
2025-04-03,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,,,0.0552846845136113,0.11837515739823568,,,0.40603730413146893,,0.9999999970189067
2025-04-03,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,,0.0001643786784434659,0.08042643990458527,0.12323962364389247,,0.0002993376639342387,0.30870580747282067,,0.21874327553214704
2025-04-03,Phú Thọ: đường Hùng Vương - Tp Việt Trì,,0.00013617190259191154,,0.12255608822470615,,0.0003497296118661464,0.6570715541882796,,0.270632250524357
2025-04-03,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,,0.00017765699435384695,0.08258906274349162,0.12226686774200163,,0.00033457932013370985,0.5736113936419951,,0.2110174833522172
2025-04-03,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,7.47549532595426e-05,7.39001455784941e-05,0.08467922121617195,0.12138643431004285,,0.0002786466360514451,2.268170863223701,3366.2750949898546,0.2270844812322994
2025-04-03,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,3.191819353433278e-05,7.238186888348923e-05,0.033983465259116205,0.11558657278833565,,0.00015145013199851845,-0.8174472358371432,,0.2136274135006188
2025-04-03,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",3.7294939273576423e-05,4.1291141134598455e-05,0.029991269181886705,0.11569908076812545,,0.0002782950030788698,-0.6281023423803883,,0.1481723180326705
2025-04-03,Quảng Bình: Khu kinh tế Hòn La,,,,0.11924965605006622,,,0.15271371684045915,,0.8320064349977325
2025-04-04,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,9.500136044694162e-05,-2.198473437437787e-05,0.08946405868558084,0.1234163696904854,,0.0003412438872729165,1.733914898325985,3712.1590256264894,0.2743759949999077
2025-04-04,Hà Nội: 556 Nguyễn Văn Cừ,8.854971799066521e-05,-5.133686747350683e-05,0.09051603846315513,0.12318731385586171,,0.00036436089646101625,1.7998013183438462,3634.266205081305,0.30365432519227675
2025-04-04,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,9.882711674808701e-05,6.219952796465922e-06,0.08950965358461367,0.12345759869721508,,0.00034347081281150085,1.6855757160131655,3762.994076373425,0.2534632901721064
2025-04-04,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,4.26961274559309e-05,,0.03316483212515689,0.11789460663962104,,0.0003368459287100691,-0.17430811995838771,,0.4607229778109253
2025-04-04,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),4.3774499081318934e-05,,0.03326297994538231,0.11793062847970774,,0.0003275054648981245,-0.10358518276146658,,0.4335452133718528
2025-04-04,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,,,0.054041389991865155,0.120786634138497,,,0.2668891099043434,,0.7583029887252789
2025-04-04,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,,0.00011484345152507622,,0.12233964234296263,,,1.9393145183541654,,0.45394228305531187
2025-04-04,Phú Thọ: đường Hùng Vương - Tp Việt Trì,0.00013018221191681332,9.802694157907107e-05,0.08932847595157505,0.12377041733873956,,0.00039042397550788187,1.508171639928002,4501.13223232942,0.19675351262826474
2025-04-04,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,,,0.09186054190486412,0.12130719051136034,,,1.7591142453223445,,0.5933746857791711
2025-04-04,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,0.00013777067297363995,-4.950935435789975e-06,0.08983054222326567,0.12348786487120267,,0.00036518836275087346,1.6734408973257269,3632.613587948641,0.23788557122723988
2025-04-04,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,3.3357912776738056e-05,-0.0003131659463250336,0.03206589093049502,0.11667816310462396,,,0.19334522115417518,,0.5621557794783336
2025-04-04,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",,,0.033927931939147185,0.1178324376335245,,,0.17550689487290347,,0.512914462327569
2025-04-04,Quảng Bình: Khu kinh tế Hòn La,,,,0.12194964400136682,,,0.5129114505406499,,0.6996184084488253
2025-04-05,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,,,,0.12476142902679996,,,0.47887272137939174,,1.0000000008090506
2025-04-05,Hà Nội: 556 Nguyễn Văn Cừ,,,,0.1249468159291843,,,0.41417615345464104,,1.0000000004562497
2025-04-05,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,,,,0.12468488245038481,,,0.527320310766802,,1.0000000007633982
2025-04-05,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,6.368269680647552e-05,1.0829306291138158e-05,0.03832690014196518,0.11657505694697787,,0.0003175193917232836,-0.40370888204147504,2555.5705941599695,0.3578646670423166
2025-04-05,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),6.011725218401765e-05,8.136133210338786e-05,0.03743984403160757,0.11652282222824048,,0.0002645297652741189,-0.5835066703662516,2505.9072646832474,0.30536152045569964
2025-04-05,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2.970708934778239e-05,3.4197181381062274e-05,0.06392059752285602,0.12220368702297338,,0.00019788223626693478,-0.04466130507365319,893.958623288716,0.1606559574004873
2025-04-05,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,,,,0.12456330496848773,,,1.677562213727441,,1.0000000003819682
2025-04-05,Phú Thọ: đường Hùng Vương - Tp Việt Trì,,,,0.12437664208738868,,,1.6413051088228663,,1.0000000005442184
2025-04-05,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,,,,0.12492278835023393,,,0.8346131483151324,,0.9934360305183364
2025-04-05,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,,,,0.12426649549202087,,,1.2738227531241595,,0.9802637095043264
2025-04-05,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,2.4846054458146708e-05,1.4666194422125431e-05,0.03740196639893519,0.1161754428442047,,0.00015508693233339503,-0.7007435580710657,2711.5885719069615,0.13289757189433624
2025-04-05,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",6.353185383586342e-05,1.965188914572547e-06,0.03867064485875616,0.11642717313250968,,0.00030636039953245734,-0.6101836648061953,1606.620250746407,0.3440216999647209
2025-04-05,Quảng Bình: Khu kinh tế Hòn La,,,,0.12182416537439351,,,0.7067592872109071,,0.9721529002602608
2025-04-06,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,,,,0.12354801034196036,,,0.4213043844036322,,1.0000000002638723
2025-04-06,Hà Nội: 556 Nguyễn Văn Cừ,,,,0.1239711867646259,,,0.42122703613380935,,1.000000000155221
2025-04-06,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,,,,0.12348189409227768,,,0.29035351958830974,,1.0000000002181246
2025-04-06,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,4.481364437559167e-05,-1.1424197183716059e-06,0.03470955858516198,0.11805224947266373,,0.00020124549746863463,-0.46291575175809246,2305.8402770830567,0.2786148160362607
2025-04-06,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),4.1265736421691e-05,4.995032201772144e-06,0.03341590359108661,0.11770421904281286,,0.000231265164510568,-0.5979684860878166,2229.515379597895,0.19280746013110367
2025-04-06,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2.670515695790342e-05,-9.340461791684865e-06,0.06276628186328827,0.12253725043891982,,0.00018911387161951008,-0.39402336548026806,,0.6124445036116928
2025-04-06,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,,,,0.12466379257276367,,,0.7763961057595966,,0.9999999998452817
2025-04-06,Phú Thọ: đường Hùng Vương - Tp Việt Trì,,,,0.12328599119796946,,,0.024711447636446497,,0.9995770664804913
2025-04-06,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,,,,0.12470221451687749,,,0.6312762414687315,,1.0000000002871252
2025-04-06,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,,,,0.1239955763807097,,,0.07868097221522666,,1.0000000006006913
2025-04-06,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,2.3368575930841162e-05,3.232113064749516e-05,0.03480760877904199,0.11658562990827201,,0.00014828818838598704,-0.9298140337417133,1440.331302688279,0.3196061982302393
2025-04-06,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",3.434743446546488e-05,1.0752623758214874e-06,0.0367748977842184,0.11815214363435556,,0.00012141653397171636,-0.7611375875463124,1134.9837643467215,0.34528038455452076
2025-04-06,Quảng Bình: Khu kinh tế Hòn La,,,,0.12167367918271875,,,-0.09223485475760419,,0.9999999992702074
2025-04-07,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,,,0.05473326588177178,0.12353202801377322,,,0.4372461068911257,,
2025-04-07,Hà Nội: 556 Nguyễn Văn Cừ,,,0.0541315198433428,0.12340785634237816,,,0.5228203841144872,,
2025-04-07,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,,,,0.12344857144036069,,,0.44205051837312387,,
2025-04-07,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,6.467442619102907e-05,2.4564844683497346e-05,0.0428168656898368,0.11722025929056767,,0.00035080982275903716,-0.31626442108279423,4456.0517554248345,0.06415787865780344
2025-04-07,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),5.5274815680493994e-05,4.681349918185549e-05,0.0403439459010246,0.11686946981668804,,0.00034815212671810146,-0.5956251537355081,4557.642697893699,0.09668999253616536
2025-04-07,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2.146802527680066e-05,-1.0097093052858069e-05,0.05385522398456244,0.12431066708918098,,0.00014304934984287344,-0.6390549459790441,360.92620802464216,0.34547872346352926
2025-04-07,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,,,0.06388748381928772,0.12791213500382495,,,-0.3397535740886362,,1.0000000001449727
2025-04-07,Phú Thọ: đường Hùng Vương - Tp Việt Trì,,,0.06740324923154946,0.12470086863613242,,,0.36771858322435647,,1.0000000009236223
2025-04-07,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,,,,0.12418012301914119,,,0.5431314620296457,,1.000000008886535
2025-04-07,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,,,0.054646815853580916,0.12396500692829981,,,0.2438181794706913,,
2025-04-07,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,3.577823366061084e-05,4.6327868483004804e-05,0.04065986713936091,0.11610685663502847,,0.00023185401276446153,-0.8447022119839285,3071.1728279227277,0.013338128915494482
